,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
678,NCN26,OUT049,1944.9007195257898
679,FDK44,OUT013,2905.6746203374746
680,FDC28,OUT049,1734.3518145401567
681,FDJ41,OUT027,5911.608820610487
682,NCT29,OUT035,2160.117671543158
683,NCH42,OUT019,635.871139552836
684,FDU60,OUT018,2542.256538072734
685,FDS02,OUT045,3162.061498769588
686,FDC51,OUT046,1976.5551342138497
687,FDU03,OUT013,3117.5878209382054
688,FDX39,OUT045,3445.8175938589866
689,NCY05,OUT010,-7.087742499820251
690,NCL06,OUT027,5895.39732024028
691,FDD32,OUT035,1429.177580796456
692,NCN41,OUT045,1935.2583632433375
693,NCX53,OUT049,2102.93401922837
694,FDU57,OUT019,424.68634243720135
695,FDQ23,OUT046,1618.463966839035
696,FDQ52,OUT045,3874.524877400874
697,FDC14,OUT045,788.7204405990601
698,FDY09,OUT035,3004.2750465880335
699,FDQ28,OUT045,2468.6875166893933
700,FDV25,OUT046,3595.1871820285132
701,FDJ07,OUT035,2044.235739583806
702,DRB25,OUT049,1720.8892258666767
703,FDK52,OUT019,638.5168909817535
704,FDY52,OUT027,2031.4807520067066
705,FDB28,OUT046,3224.6721363011766
706,FDT36,OUT035,816.6218665094227
707,FDV25,OUT017,3588.047206195278
708,NCN07,OUT027,3411.7322208820583
709,FDC57,OUT017,3229.126683291631
710,FDQ03,OUT018,3491.9913564689455
711,FDU23,OUT017,2772.155140298442
712,NCX41,OUT035,3607.0292112956854
713,NCD06,OUT035,816.6218665094227
714,FDW08,OUT045,1704.909196022426
715,NCU29,OUT017,2251.490366631376
716,NCE06,OUT013,2652.517347240109
717,FDV52,OUT010,322.5352666297622
718,FDB02,OUT017,2913.2177046569236
719,NCR18,OUT045,783.6370894883357
720,FDK16,OUT049,1505.2369090208313
721,NCQ29,OUT010,763.1657804488757
722,FDZ01,OUT019,276.91929510702835
723,FDW27,OUT035,2579.9947445083562
724,FDD17,OUT018,3480.6596389731067
725,FDW39,OUT013,2896.996271841604
726,DRH59,OUT045,1120.544615077501
727,FDS52,OUT013,1613.705663643553
728,FDU40,OUT027,5042.208717778834
729,NCF54,OUT013,2900.9157634874414
730,FDH46,OUT045,1600.2565403169426
731,NCP14,OUT049,1619.408997518216
732,FDH50,OUT049,3130.9411362560822
733,DRF15,OUT010,414.9226825461276
734,FDV27,OUT027,2367.249951839124
735,NCJ06,OUT049,1957.7186321085742
736,FDN02,OUT018,3104.636791882748
737,FDQ51,OUT049,818.160479113408
738,FDQ07,OUT017,3629.360707385842
739,FDS45,OUT049,1627.0002606935932
740,NCJ06,OUT045,1918.0082906310727
741,FDD36,OUT035,2049.7416607226537
742,FDY25,OUT045,3059.243887965458
743,FDU52,OUT046,2499.8256467486863
744,DRK47,OUT017,3704.180843192232
745,NCL30,OUT017,2094.2634057570344
746,FDN22,OUT035,4050.411184835704
747,NCF30,OUT027,3389.4879106819217
748,FDK03,OUT035,4050.411184835704
749,FDT45,OUT017,855.7782202890412
750,NCC54,OUT027,5884.389140851388
751,FDP08,OUT018,2945.843789514219
752,FDU44,OUT046,2666.7848312227497
753,DRG39,OUT035,863.2968542320916
754,FDU32,OUT049,1957.7186321085742
755,FDY27,OUT049,3007.611531918405
756,NCP54,OUT013,1965.7765105386925
757,NCZ41,OUT049,2093.812118414892
758,DRL49,OUT013,2236.6724520870107
759,FDI05,OUT018,1057.4792925150962
760,FDY56,OUT045,3638.377122299832
761,DRC13,OUT013,2071.0674579982992
762,NCV29,OUT017,3027.3406246057066
763,FDR24,OUT049,1437.5428247491695
764,FDZ34,OUT018,2953.655694016754
765,FDP37,OUT035,2168.6786159795847
766,FDX08,OUT027,4928.439961563725
767,FDS57,OUT045,2062.151647598685
768,NCG18,OUT049,1623.9698879778828
769,FDK25,OUT018,2588.10003588807
770,FDH53,OUT049,1337.1545521823764
771,DRI59,OUT018,3272.4605506650187
772,FDA52,OUT046,2911.6943871625986
773,FDT20,OUT010,-7.087742499820251
774,FDE36,OUT019,447.4689630820046
775,FDI24,OUT017,2916.390132013946
776,FDB28,OUT018,3020.9269577626283
777,FDV11,OUT017,2910.1286136733765
778,FDP01,OUT046,2501.811845565634
779,FDD34,OUT027,4251.807523175713
780,FDJ50,OUT027,1641.5409355741126
781,FDZ44,OUT013,1950.4847804899553
782,DRO59,OUT035,1276.3984314904503
783,DRB48,OUT045,794.7252742814269
784,FDR21,OUT018,2677.435408189819
785,NCE42,OUT010,711.1392251893519
786,FDO23,OUT046,1502.1478180372842
787,NCE30,OUT018,3191.727246106776
788,FDQ22,OUT035,737.4327736244227
789,FDY01,OUT045,1923.6042020201505
790,FDS08,OUT017,2954.9728104842125
791,FDG28,OUT018,3534.9821158053737
792,FDQ51,OUT018,707.4790389351144
793,FDB05,OUT017,3947.4290102353625
794,FDO56,OUT049,1958.233031449402
795,FDE02,OUT018,1310.202780147421
796,FDN45,OUT017,3628.8463080450147
797,FDS09,OUT013,811.822950974981
798,NCA54,OUT018,2839.904986932139
799,FDP09,OUT010,612.764721640078
800,FDC53,OUT045,1598.662049513702
801,NCM55,OUT017,3127.7889332738496
802,FDL09,OUT018,2577.9922098127918
803,FDA11,OUT019,251.3342067052347
804,FDA50,OUT045,1478.8570404044672
805,FDC23,OUT017,3009.5346187366667
806,FDE22,OUT049,2509.174738062503
807,FDD23,OUT046,3127.852045272535
808,NCA29,OUT049,2912.252017973954
809,FDK38,OUT046,2243.447816113857
810,DRC13,OUT046,1954.744171141918
811,NCP43,OUT049,3009.083331394525
812,FDX28,OUT049,1619.408997518216
813,FDF08,OUT049,1437.5428247491695
814,FDZ33,OUT046,2503.3145070561704
815,FDD10,OUT049,3014.7872189237387
816,FDO58,OUT017,2667.7937493762474
817,FDI50,OUT017,3738.467645273308
818,FDO58,OUT045,2627.6321205566037
819,FDX08,OUT013,3105.2000462114033
820,NCK17,OUT010,-7.087742499820251
821,FDF39,OUT035,4066.6226852059103
822,FDU45,OUT010,274.02201227540627
823,NCJ18,OUT018,1721.1709052829203
824,DRC27,OUT019,730.233191573333
825,DRC25,OUT035,1425.1743211481444
826,FDU59,OUT035,2737.6480691391307
827,FDU28,OUT035,3321.770454715751
828,NCP30,OUT046,816.5866074281573
829,FDB39,OUT018,742.9106534705377
830,FDE41,OUT013,1356.6043332661952
831,DRH11,OUT010,43.5919958263089
832,FDA58,OUT045,3806.5773490803595
833,FDU50,OUT046,1940.8542284069508
834,FDM34,OUT013,2083.547894080563
835,FDM44,OUT027,2613.5007161359117
836,FDR39,OUT045,3056.1547969819107
837,FDM25,OUT045,2874.53593662363
838,FDQ49,OUT049,2502.8838757178173
839,DRH25,OUT018,725.9201056764343
840,FDM09,OUT027,4440.786648014127
841,FDL44,OUT019,443.4576421234633
842,NCR42,OUT018,704.9120389829156
843,DRL59,OUT046,848.1095671250425
844,FDX43,OUT013,2794.631470733725
845,DRK47,OUT010,654.2082132845492
846,FDU48,OUT018,1866.3862924027155
847,FDY12,OUT045,787.648410446877
848,NCN43,OUT018,1750.6728642748296
849,NCM55,OUT018,2852.061974633184
850,FDQ21,OUT027,3353.3681178518054
851,FDX13,OUT035,4046.4079251873923
852,NCK30,OUT027,5866.6051844915455
853,FDG20,OUT049,2911.6943871625986
854,DRG27,OUT017,808.3241851424755
855,FDY14,OUT018,3529.89876469465
856,FDP59,OUT035,1698.2787547312196
857,FDU60,OUT017,2810.4222722106915
858,NCC18,OUT019,486.4501166057719
859,DRJ39,OUT017,3515.457470023748
860,FDS07,OUT049,1801.3481673319238
861,FDM08,OUT027,5465.067779837436
862,FDP51,OUT045,1920.0025507582502
863,FDU16,OUT035,1412.9660804262494
864,FDH12,OUT013,1710.6250015323471
865,DRE48,OUT010,549.8560336804512
866,NCL42,OUT027,5911.608820610487
867,FDR21,OUT045,2918.3000419720524
868,NCW29,OUT035,2194.9570478424494
869,FDO11,OUT013,3931.524010370504
870,NCM31,OUT049,2096.3560679373386
871,FDV35,OUT019,429.7108174017553
872,FDF58,OUT017,1068.4443858601608
873,NCE43,OUT049,2808.3845553755386
874,FDA02,OUT035,2340.546134528431
875,DRL37,OUT010,-7.087742499820251
876,FDR24,OUT018,1314.2141011059623
877,FDW59,OUT049,1334.6230920101848
878,FDS22,OUT049,817.1010067689851
879,FDW24,OUT017,805.9073549871748
880,FDU24,OUT035,1578.073976298048
881,FDA21,OUT027,4943.402427933246
882,FDH58,OUT027,3157.3011189905205
883,FDW36,OUT018,1404.381596978661
884,FDI45,OUT027,4591.0189860376695
885,FDU01,OUT018,2848.1095298208133
886,FDF35,OUT027,2805.615565211489
887,FDU43,OUT019,682.2179572723505
888,FDE24,OUT019,378.6709670844866
889,FDK50,OUT049,2663.8536017266215
890,FDG31,OUT045,1102.4512816969745
891,FDC60,OUT045,1413.3150777474016
892,FDL36,OUT013,1426.764201074012
893,FDP21,OUT013,3215.9943414598574
894,FDW16,OUT045,1417.8759682070686
895,FDX02,OUT017,3671.1895075439134
896,FDQ58,OUT027,4014.9390909862136
897,FDT51,OUT046,1737.4100435092873
898,FDD59,OUT049,1200.029272435222
899,NCM42,OUT018,1523.1838736907662
900,FDA57,OUT018,704.9120389829156
901,FDZ48,OUT035,1830.9357336139033
902,FDE46,OUT045,2464.6761957308518
903,NCZ30,OUT019,326.774061249331
904,FDB56,OUT017,3229.126683291631
905,FDA25,OUT027,2693.2042083617393
906,FDD20,OUT013,2074.041918964955
907,FDL25,OUT013,1488.9091327362983
908,NCO18,OUT049,2912.252017973954
909,FDJ45,OUT017,809.3836574868983
910,FDR12,OUT035,2901.994013482629
911,NCF19,OUT010,-7.087742499820251
912,FDK25,OUT046,2771.1462221449447
913,NCR17,OUT046,1823.6608752841928
914,FDC52,OUT046,2504.900936549181
915,NCA54,OUT017,3115.9155578878754
916,FDR45,OUT010,752.1576010599838
917,NCM19,OUT049,1794.5722496505266
918,FDF39,OUT027,5912.123219951314
919,FDX23,OUT049,1501.7480487133473
920,FDD58,OUT027,2692.6898090209115
921,FDX28,OUT013,1613.9036300339194
922,NCD31,OUT013,2657.078237699776
923,FDU57,OUT018,2275.709591031404
924,FDI27,OUT046,816.0289766168021
925,NCM42,OUT046,1735.4238446923398
926,FDD32,OUT027,2338.480977100157
927,FDI34,OUT013,3730.1689637521367
928,NCM29,OUT049,2101.40338159027
929,FDG46,OUT018,1584.2284308977596
930,DRC01,OUT010,1.855068301067604
931,FDB15,OUT027,5895.39732024028
932,NCA17,OUT027,4014.9390909862136
933,FDF10,OUT046,2420.618336054462
934,FDR26,OUT027,4726.2817419023795
935,FDI02,OUT049,1797.1037098227184
936,NCM54,OUT010,340.38866375526595
937,FDF14,OUT013,2490.6334525665397
938,FDJ33,OUT010,322.5352666297622
939,FDM20,OUT035,4066.1082858650825
940,FDC03,OUT027,5026.511616749455
941,NCX05,OUT046,1956.6466019563911
942,NCM41,OUT027,2506.5633339386113
943,NCU29,OUT010,405.4534471093484
944,FDQ59,OUT017,1334.5167485409715
945,FDH46,OUT010,265.6327624688099
946,FDH09,OUT013,829.1316331628891
947,NCD06,OUT045,782.5650593361527
948,FDC15,OUT035,2580.1980654522267
949,DRD37,OUT027,1547.9844688638273
950,FDT28,OUT027,3969.935454867272
951,FDR28,OUT027,4252.321922516541
952,FDT38,OUT017,1336.0194100315077
953,FDV34,OUT027,2205.4106945182466
954,FDY52,OUT035,1215.2338161233283
955,FDB34,OUT013,1332.8951615304134
956,DRL23,OUT018,1415.5614532061222
957,DRB24,OUT046,2504.3865372083533
958,FDJ50,OUT046,864.040642574723
959,FDQ49,OUT035,2594.906904331897
960,FDP20,OUT035,2176.3291719133645
961,FDV19,OUT027,4020.241691181191
962,NCR54,OUT045,3156.9781476588637
963,FDO09,OUT010,768.2491315596001
964,FDS57,OUT018,1866.3862924027155
965,FDN10,OUT049,1956.6466019563911
966,FDV23,OUT049,2081.217052315738
967,FDY28,OUT049,3510.959691562767
968,DRG51,OUT013,2657.078237699776
969,FDD45,OUT019,251.3342067052347
970,NCL18,OUT027,5025.997217408628
971,NCM29,OUT013,2092.66979489404
972,FDF17,OUT027,5042.208717778834
973,FDE22,OUT017,2667.7937493762474
974,FDQ22,OUT017,809.3962152946585
975,FDS01,OUT013,3016.6251129292345
976,FDW35,OUT027,1453.6433479530433
977,FDJ33,OUT046,2083.7485124879295
978,NCF54,OUT035,2988.063546217827
979,FDE09,OUT013,1728.648480665494
980,NCE06,OUT045,2623.071230096937
981,DRH49,OUT049,1336.6401528415488
982,FDY43,OUT045,2768.674213898037
983,NCT05,OUT017,3947.231043844996
984,FDZ34,OUT045,3151.472226520016
985,FDL38,OUT017,1374.3967087772166
986,FDZ31,OUT017,3229.126683291631
987,FDR14,OUT035,991.5097611400477
988,NCN54,OUT049,1202.6039640779413
989,NCC42,OUT027,3413.7492817134225
990,FDK08,OUT017,1624.9355746608526
991,FDP59,OUT013,1611.1309720008335
992,FDV22,OUT035,2601.7121660174103
993,FDD33,OUT035,3949.7743633821215
994,DRE60,OUT027,5580.567834898404
995,FDK52,OUT046,3704.476620138904
996,FDA02,OUT017,2254.97922693886
997,FDM56,OUT049,1737.8406748476407
998,FDE57,OUT035,2099.5564545872426
999,FDM32,OUT045,1412.792617096344
1000,NCQ30,OUT027,3157.3011189905205
1001,FDQ27,OUT027,2707.398647900582
1002,FDT60,OUT027,3337.156617481599
1003,FDU43,OUT049,3920.3650033937984
1004,NCO55,OUT035,1795.755723431369
1005,FDG02,OUT045,3154.5613175035633
1006,FDJ28,OUT013,3218.968802426514
1007,FDP40,OUT045,1715.1993573388836
1008,FDJ38,OUT045,3163.1335289217714
1009,NCC54,OUT017,3946.159013692813
1010,NCZ41,OUT046,2083.2341131471017
1011,FDK38,OUT019,407.34632635171715
1012,FDU52,OUT013,2489.561422414357
1013,FDC40,OUT046,1202.0463332665859
1014,NCR30,OUT017,1183.1584180058362
1015,NCN18,OUT017,1738.2919621897827
1016,FDB50,OUT035,1278.4154923218143
1017,FDG04,OUT013,3225.488035449708
1018,FDR26,OUT035,3004.2750465880335
1019,NCT17,OUT018,2941.832468555678
1020,FDX35,OUT027,5579.065173407867
1021,FDS12,OUT046,2093.812118414892
1022,NCZ29,OUT027,3389.4879106819217
1023,FDB38,OUT010,442.78865430165524
1024,FDP12,OUT013,808.6505236179585
1025,FDP22,OUT046,850.7369214784701
1026,FDS26,OUT018,3529.89876469465
1027,FDR52,OUT046,3228.675395949488
1028,DRJ13,OUT046,2666.2704318819224
1029,FDU48,OUT027,3397.537781343216
1030,FDE29,OUT035,1107.625946238656
1031,NCT29,OUT049,1956.6466019563911
1032,DRK37,OUT018,2944.619898093659
1033,FDK55,OUT046,1365.4091275805163
1034,FDR07,OUT046,1504.164878868648
1035,FDO21,OUT027,5536.249833924157
1036,FDK46,OUT049,3945.707726350671
1037,FDB12,OUT045,1606.917827981449
1038,FDT31,OUT027,4946.808124523628
1039,FDJ33,OUT045,2048.6071227803245
1040,FDC26,OUT027,2807.632626042853
1041,NCQ02,OUT045,3158.050177811047
1042,FDP08,OUT010,551.0799251010119
1043,FDB11,OUT027,5517.506873381759
1044,FDV55,OUT013,2236.6724520870107
1045,FDW20,OUT049,1957.7186321085742
1046,NCJ18,OUT019,326.774061249331
1047,FDC41,OUT018,1049.6085118663912
1048,FDE14,OUT027,2709.4157087319463
1049,FDG35,OUT013,2900.485132149088
1050,FDF45,OUT035,1043.4970372874307
1051,FDS19,OUT027,2189.19919414804
1052,FDS58,OUT019,422.18560654839257
1053,FDA26,OUT017,3588.561605536105
1054,FDM32,OUT049,1367.4261884118803
1055,FDL45,OUT046,2094.8841485670755
1056,FDZ55,OUT049,2505.685877755019
1057,FDY37,OUT049,2103.448418569197
1058,FDO46,OUT046,3229.7474261016714
1059,FDQ60,OUT046,1953.672140989735
1060,FDA19,OUT018,1861.123851279402
1061,FDL15,OUT046,2501.297446224806
1062,FDM10,OUT018,3191.727246106776
1063,NCL05,OUT017,808.3241851424755
1064,DRK49,OUT010,-7.087742499820251
1065,NCE18,OUT027,5911.608820610487
1066,FDG40,OUT049,816.5866074281573
1067,DRI59,OUT045,3518.9568995316417
1068,FDK28,OUT035,4017.615789438657
1069,NCD06,OUT019,4.100448340892854
1070,FDO11,OUT019,745.4243687593357
1071,FDK27,OUT046,1955.7015712772102
1072,FDT43,OUT027,1547.9844688638273
1073,FDD38,OUT018,1410.5369782415685
1074,FDA16,OUT049,3588.667949005319
1075,FDL14,OUT027,4015.4534903270414
1076,NCM17,OUT049,812.0257169684905
1077,FDD20,OUT045,2044.5958018217832
1078,FDA40,OUT045,1417.8759682070686
1079,FDL43,OUT045,1175.2790647823965
1080,FDV15,OUT045,1595.572958530155
1081,FDE52,OUT046,1438.6148549013524
1082,NCL17,OUT010,376.77808784211834
1083,NCJ31,OUT045,3846.65069427181
1084,FDR60,OUT045,1176.2240954615775
1085,NCA18,OUT035,2020.712247769663
1086,FDS21,OUT027,2031.9951513475344
1087,FDW09,OUT035,1295.1413920328487
1088,FDL26,OUT035,2596.4095658224333
1089,FDS47,OUT018,1252.1021226102098
1090,FDC39,OUT046,3388.548489780431
1091,FDT51,OUT035,1829.433072123367
1092,FDK40,OUT035,4062.619425557599
1093,NCG19,OUT045,3806.5773490803595
1094,FDZ07,OUT046,1133.783696481018
1095,FDF08,OUT027,2423.729779448926
1096,FDO04,OUT013,846.1347387647527
1097,FDK41,OUT018,1182.6787944483012
1098,FDP15,OUT049,3943.690665519307
1099,NCD43,OUT018,1405.4536271308439
1100,NCP18,OUT013,2410.9117425314876
1101,FDZ51,OUT046,1503.7342475302949
1102,DRH13,OUT035,1830.9357336139033
1103,FDF38,OUT045,788.7204405990601
1104,NCI43,OUT045,783.6370894883357
1105,FDM38,OUT027,1670.2909967811477
1106,FDS03,OUT013,1132.0993688998683
1107,DRJ47,OUT017,2807.8908120384995
1108,FDT50,OUT010,265.6327624688099
1109,FDV02,OUT046,2911.1799878217707
1110,NCG18,OUT017,1630.9404083432191
1111,FDW52,OUT046,2667.856861374933
1112,FDS40,OUT035,832.8333668796292
1113,FDN31,OUT017,3233.371140800836
1114,FDA37,OUT045,1936.8528540465782
1115,FDA15,OUT046,3946.779756502854
1116,FDL39,OUT046,3114.9066397343777
1117,FDJ53,OUT045,1916.9362604788898
1118,FDX22,OUT013,3501.7674973806206
1119,NCZ42,OUT045,3860.827970048448
1120,FDD56,OUT027,4575.32188500829
1121,FDD40,OUT017,3230.1987134438136
1122,FDS50,OUT013,3580.8205548262895
1123,NCN14,OUT013,3118.1454517495604
1124,FDT15,OUT013,3118.659851090388
1125,NCS18,OUT027,2823.8441264130597
1126,NCO26,OUT010,302.29695067421585
1127,FDF58,OUT018,941.7700928811412
1128,NCB19,OUT013,1352.6010736178837
1129,FDH26,OUT017,2103.8997059113394
1130,DRB24,OUT027,4014.9390909862136
1131,FDA49,OUT018,1182.6787944483012
1132,FDB32,OUT045,1479.9290705566505
1133,FDI36,OUT017,3230.1987134438136
1134,NCA17,OUT010,414.9226825461276
1135,FDH22,OUT013,2069.481028505288
1136,NCM26,OUT018,2279.018666610161
1137,FDT15,OUT027,4941.89976644271
1138,FDB16,OUT018,1217.3242897087964
1139,NCP54,OUT027,3353.3681178518054
1140,FDJ36,OUT013,1613.1480328321977
1141,FDO28,OUT045,1913.447400171406
1142,FDU09,OUT013,842.0882476459137
1143,FDF29,OUT017,2101.854668932412
1144,FDY08,OUT013,2092.1121640826846
1145,DRJ59,OUT018,702.39568782439
1146,FDT23,OUT027,2320.252415898586
1147,FDU15,OUT018,707.4790389351144
1148,FDT47,OUT013,1489.9811628884813
1149,FDI53,OUT019,448.5409932341877
1150,FDR59,OUT018,3545.089941880652
1151,FDD53,OUT035,832.8333668796292
1152,FDY51,OUT017,3589.5190056713973
1153,FDT04,OUT049,815.5145772759743
1154,FDU51,OUT049,2909.677326331235
1155,FDG14,OUT035,2580.712464793054
1156,NCU06,OUT045,3668.7359397958426
1157,DRG25,OUT046,3130.4267369152544
1158,DRH49,OUT035,1428.6631814556283
1159,FDN15,OUT035,2097.539393755879
1160,FDL43,OUT018,1060.7883680938526
1161,NCT18,OUT049,3129.3547067630716
1162,NCB31,OUT013,3931.9546417088573
1163,FDK57,OUT035,2033.5301603524474
1164,FDY04,OUT019,447.4689630820046
1165,NCP54,OUT046,1957.7186321085742
1166,FDF41,OUT013,3935.443502016341
1167,FDM01,OUT045,1598.2394794855786
1168,FDW03,OUT045,1598.2394794855786
1169,FDF28,OUT045,1941.413744506245
1170,FDY37,OUT017,2103.8997059113394
1171,FDQ03,OUT017,3876.7088238817614
1172,FDP51,OUT027,3139.5869571297776
1173,FDJ40,OUT017,1738.8063615306105
1174,FDC32,OUT049,1504.164878868648
1175,DRI49,OUT027,2321.7550773891226
1176,NCW54,OUT017,852.2893599815575
1177,FDF09,OUT017,805.9073549871748
1178,FDP45,OUT018,3536.054145957557
1179,DRJ23,OUT018,2951.9402946309565
1180,FDS59,OUT017,1737.8613308514296
1181,FDY08,OUT046,2102.3763884170144
1182,FDX16,OUT049,2424.8627935636673
1183,FDY16,OUT018,2847.03749966863
1184,FDK32,OUT035,2596.9239651632606
1185,FDQ22,OUT013,814.6553573003252
1186,NCC31,OUT018,2271.698270072863
1187,FDG58,OUT049,2503.828906396998
1188,DRF48,OUT013,3214.4079119668468
1189,DRH36,OUT049,1156.58322400087
1190,NCR30,OUT035,1278.4154923218143
1191,FDB03,OUT019,735.3165426840574
1192,FDZ28,OUT027,3390.0023100227495
1193,FDR35,OUT017,3305.0463430927744
1194,DRD15,OUT027,5781.331705287599
1195,FDJ33,OUT019,339.5743183785487
1196,FDA56,OUT010,329.61213046431203
1197,FDP56,OUT046,812.0257169684905
1198,NCT30,OUT046,815.5145772759743
1199,FDK15,OUT017,1621.3320843364777
1200,FDH44,OUT018,2017.616361010777
1201,FDV01,OUT013,2493.5646820626685
1202,DRG03,OUT017,2503.765794398312
1203,FDG50,OUT027,2439.426880478305
1204,FDR16,OUT010,620.6355022887831
1205,FDZ60,OUT046,1737.8406748476407
1206,DRG03,OUT045,2463.604165578669
1207,FDS56,OUT018,3538.8415754955377
1208,FDU33,OUT045,784.1595501393933
1209,DRD27,OUT035,1715.992916591962
1210,FDW22,OUT046,3629.9814501958836
1211,DRA24,OUT045,2632.715471667328
1212,FDF38,OUT049,817.1010067689851
1213,FDX48,OUT013,2494.6367122148513
1214,FDS58,OUT018,2436.950116471359
1215,FDC32,OUT046,1504.164878868648
1216,NCQ29,OUT045,3874.524877400874
1217,DRK39,OUT018,1185.4662239862819
1218,NCS38,OUT017,1823.040132474152
1219,DRO47,OUT013,1725.5593896819469
1220,DRG27,OUT027,1531.7729684936207
1221,FDC57,OUT027,5026.511616749455
1222,FDS55,OUT046,2243.447816113857
1223,NCJ06,OUT018,1722.2429354351034
1224,FDO01,OUT019,361.33217987380067
1225,NCM55,OUT045,3056.1547969819107
1226,FDC52,OUT049,2504.900936549181
1227,FDQ15,OUT045,1313.3265745045455
1228,NCT30,OUT027,1531.7729684936207
1229,NCR42,OUT027,1547.9844688638273
1230,FDD28,OUT035,1042.9826379466028
1231,FDQ34,OUT049,1622.8978578256997
1232,FDZ12,OUT027,3397.537781343216
1233,DRE13,OUT019,185.7672397758331
1234,NCN07,OUT019,363.22666927218734
1235,FDM28,OUT035,3207.4872991598127
1236,FDI10,OUT017,2809.3502420585082
1237,FDQ25,OUT013,2799.7067605342195
1238,FDA38,OUT010,767.0252401390394
1239,DRI13,OUT049,3515.0061826816063
1240,FDY20,OUT027,2423.729779448926
1241,NCZ53,OUT035,3321.256055374923
1242,NCM31,OUT013,2231.166530948163
1243,DRB01,OUT017,3225.1234236433193
1244,DRF37,OUT046,3945.707726350671
1245,NCF42,OUT049,2911.1799878217707
1246,FDF16,OUT018,2196.7434781980737
1247,FDB41,OUT013,807.5784934657754
1248,FDR34,OUT013,3695.798825297585
1249,FDR15,OUT018,2284.102017720885
1250,NCV42,OUT019,281.9405931886979
1251,FDW51,OUT035,3585.826189127459
1252,FDU36,OUT017,1619.8602848603578
1253,FDX60,OUT049,1335.5681226893657
1254,FDY03,OUT035,1871.9702073874105
1255,FDW55,OUT045,3880.6802586637814
1256,FDT01,OUT010,622.0925302600081
1257,FDG58,OUT013,2493.5646820626685
1258,FDK21,OUT017,3943.7421835375126
1259,NCS41,OUT019,534.8846048564451
1260,FDS10,OUT045,3056.1226961875077
1261,NCT53,OUT046,2662.781571574438
1262,FDJ28,OUT018,2941.832468555678
1263,FDX44,OUT045,1342.1183499476995
